Sample,Box_Type,Channel,Quality,Usability,Reason,Baseline_Std,Noise_to_Signal,Mean_Resistance,High_Freq_Noise,Has_Drift
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,3.998867842942916,0.1470172001076707,48208.91825095057,0.8398664936696436,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,58.97068264144027,0.1731376472149645,472938.9813688213,0.866908223061584,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T16,GOOD,INCLUDE,Acceptable noise level for sensor data,0.844268523535162,0.1796316007483124,10085.788973384031,0.7640873974951429,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.7506225284547824,0.1975322443250455,9998.377946768058,0.7727820694978162,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T18,GOOD,INCLUDE,Acceptable noise level for sensor data,2.2595081023776626,0.14121925639772132,9809.997718631179,0.8885965783438267,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,1.0699341826096171,0.18447141079160417,10071.204562737641,0.8524674142377467,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.7414707567715025,0.20039750182468027,10090.229657794678,0.8707075379144028,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.7038837687412642,0.15641861527236053,10024.433460076045,0.8689593337288248,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.570882057362618,0.15772282560410802,9761.933460076045,0.7862638136486391,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T23,POOR,MARGINAL,Significant drift persists after baseline correction,1.2433692298623864,0.20383102128556216,10043.48517110266,0.7901576887159205,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T24,GOOD,INCLUDE,Acceptable noise level for sensor data,0.8503900240713576,0.20247381525022926,9969.074144486693,0.8387584161462702,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.8530248987386635,0.2187243330043258,10039.337642585551,0.7611939115155815,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T26,GOOD,INCLUDE,Acceptable noise level for sensor data,0.7998815944368736,0.19997039860421914,9231.944486692015,0.8042471498942081,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.10000000000001,9.173173516237097e-49,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,79.43662256434213,0.16709428389638406,1001050.9365019011,0.8598379064554403,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,101.39999999999999,0.0,False
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable baseline and noise levels,0.09355014453312531,0.22971959481403117,1034.7939759036144,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.9363283096071143,0.18726566191767754,10073.3578313253,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.516373563903182,0.2167016174015491,101208.77469879518,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T5,POOR,MARGINAL,Significant drift persists after baseline correction,61.46127249958197,0.16987637506787473,994039.4240963854,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T6,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,193.20000000000005,0.0,False
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.21603059077372233,0.16617737750547087,2014.7554216867468,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T8,POOR,MARGINAL,Significant drift persists after baseline correction,1.1578853554285213,0.18379132625559935,19761.743373493977,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,12.099144596166209,0.1976984411134663,198128.2277108434,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.93e+06Ω > 1MΩ) - not sensitive,526.8276678914223,0.2179675911838645,1931842.5481927712,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (482Ω < 1kΩ) - not sensitive,0.41755992679865495,0.26097495423284467,482.3975903614458,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T12,POOR,MARGINAL,Significant drift persists after baseline correction,0.32328895377548156,0.21552596916928599,4863.025301204819,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,5.934959034148406,0.20118505200434875,48282.91204819277,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,228.25606295172852,0.1868806803272519,471789.9590361445,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,Sensor saturated or unstable,26391.49428374121,0.26310458072876725,10006225.867469879,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T16,POOR,MARGINAL,Significant drift persists after baseline correction,0.8606548997948639,0.22068074353150668,10050.10843373494,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.9386929895260404,0.20859844211226236,9965.375903614457,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,2.296263771907447,0.18224315649913939,9829.97469879518,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,4.618818777865651,0.24182297266187544,10006.520481927711,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.784441900950383,0.21790052803569826,10076.010843373493,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.7150132770941757,0.21029802266859482,9984.793975903614,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.8479967639215102,0.2063765770942498,9754.824096385544,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T23,POOR,MARGINAL,Significant drift persists after baseline correction,0.9881532427509214,0.18299134124679423,10046.957831325302,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T24,GOOD,INCLUDE,Acceptable noise level for sensor data,0.7957792788833895,0.17683983974793457,9933.502409638553,0.0,False
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.8901074772961458,0.2119303517320949,10045.477108433735,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T26,POOR,MARGINAL,Significant drift persists after baseline correction,0.7140912843467305,0.19299764441287606,9301.280722891566,0.0,True
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.10000000000001,0.0,False
UNKNOWN080226_010441_0001VRP_BOX_B_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,367.669322764402,0.20285204014586578,1001026.8373493976,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,101.39999999999999,0.0,False
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable baseline and noise levels,0.07723511347293532,0.1778521936244345,1034.8987951807228,0.0,False
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.7698451699597578,0.18776711461973483,10074.315662650602,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,7.950184201504637,0.19203343481844823,101215.9951807229,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T5,POOR,MARGINAL,Significant drift persists after baseline correction,73.3011685499353,0.1940210919796968,994130.8132530119,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T6,POOR,EXCLUDE,Resistance too low (193Ω < 1kΩ) - not sensitive,0.015249857033263934,0.1524985701801061,193.20120481927717,0.0,False
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.24792091023913476,0.20660075851538773,2014.8277108433733,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T8,GOOD,INCLUDE,Acceptable noise level for sensor data,0.9815948767565822,0.20032548504836467,19762.47951807229,0.0,False
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,8.704006673251095,0.11087906590114659,198138.15180722895,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.93e+06Ω > 1MΩ) - not sensitive,310.8022688218658,0.10842948256413613,1931766.3,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (482Ω < 1kΩ) - not sensitive,0.3390104825261347,0.22600698833568933,482.42650602409634,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T12,POOR,MARGINAL,Significant drift persists after baseline correction,0.3355942018685006,0.18644122324990142,4863.1216867469875,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,3.9887253485266876,0.13946592127667637,48283.79879518072,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,201.68173804711543,0.13294775085504426,471739.10843373503,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,Sensor saturated or unstable,16024.995002161797,0.17142332216000705,10015687.626506025,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T16,POOR,MARGINAL,Significant drift persists after baseline correction,0.7062752546042198,0.18109621912466053,10050.993975903613,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.7471750133042394,0.20193919277943204,9966.093975903614,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,2.3893868282540245,0.21920980075524618,9830.326506024096,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,1.3105591295600734,0.08347510379309969,10007.024096385541,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.6002176839132622,0.17653461291049205,10076.593975903614,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.7938509782459005,0.19846274455651355,9985.60843373494,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.468174868050836,0.15426092925221313,9756.068674698794,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T23,POOR,MARGINAL,Significant drift persists after baseline correction,1.031656497832772,0.15397858176377047,10047.703614457832,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T24,POOR,MARGINAL,Significant drift persists after baseline correction,0.7300204589207432,0.22813139340568095,9934.274698795181,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.7656827419820434,0.20149545841096683,10046.477108433734,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T26,POOR,MARGINAL,Significant drift persists after baseline correction,0.6393377214158341,0.19373870345340874,9302.169879518073,0.0,True
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.10000000000001,0.0,False
UNKNOWN080226_010737_0001VRP_BOX_B_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,457.6669326744029,0.26176328796292075,1001103.9554216869,0.0,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.04788413882563447,0.24284224755953665,101.05703422053232,0.8356698283805147,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T2,EXCELLENT,INCLUDE,"Clean baseline, low noise, good SNR",0.09701941924310845,0.1351654373727366,1036.944486692015,0.8011377811922586,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T3,GOOD,INCLUDE,Acceptable noise level for sensor data,0.8408927332262282,0.13562786019557527,10127.268821292775,0.8484661806829121,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.241290803230358,0.1572765420460982,101060.89201520913,0.7492348055692776,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T5,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T6,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,190.5,0.0,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T7,GOOD,INCLUDE,Acceptable baseline and noise levels,0.15571420468798072,0.19347865079407103,2024.6418250950571,0.7971980534591061,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T8,POOR,MARGINAL,Significant drift persists after baseline correction,1.5546814191313065,0.17274237990155913,19779.197338403043,0.840947428630898,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,15.94426900505766,0.12217830655207236,198519.31368821292,0.8459504117147564,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.94e+06Ω > 1MΩ) - not sensitive,166.1745757675416,0.1230011663712282,1936298.327376426,0.8546858988951195,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (479Ω < 1kΩ) - not sensitive,0.05403784612602376,0.22319152633886707,478.9433460076046,0.8223133327174,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T12,GOOD,INCLUDE,Acceptable noise level for sensor data,0.4023162583423563,0.15473702243344886,4890.539543726235,0.8531722694641599,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,4.3216701015067835,0.17149484529722753,48208.66882129278,0.9074102614627362,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,74.0622361944795,0.22287762923400484,472967.4836501901,0.8330292352212141,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T16,POOR,MARGINAL,Significant drift persists after baseline correction,0.8566277859295454,0.1557505065298128,10085.709505703422,0.8318525553179199,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.8042667648974356,0.16413607446546596,9998.389353612167,0.7931566714653695,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,2.4559962844981866,0.19647970275828308,9810.80114068441,0.8677046931751689,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,1.034759516153603,0.1668966961511444,10069.46463878327,0.9153745876092122,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.7319689164837132,0.16265975921498826,10090.231939163497,0.8132984769467252,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.8056075253476482,0.1790238945177213,10024.361596958175,0.9214881918477564,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.7706722967901363,0.1979051640550247,9762.088212927758,0.9068631998721586,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T23,GOOD,INCLUDE,Acceptable noise level for sensor data,1.1236951748311146,0.1605278821164374,10043.37680608365,0.8331385492366153,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T24,POOR,MARGINAL,Significant drift persists after baseline correction,0.8174956853111575,0.1703116011029688,9969.006083650189,0.8980217854085959,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.775224904297105,0.16852715310445598,10039.279847908745,0.8400631128490538,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T26,POOR,MARGINAL,Significant drift persists after baseline correction,0.7661345338948891,0.17412148497216823,9231.88288973384,0.8380227096565699,True
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.10000000000001,9.173173516237097e-49,False
UNKNOWN950425_051942_0001VRP_BOX_A_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,384.4278342832421,0.3467374711673343,1001392.0954372624,0.9907168323607377,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.049638599487161164,0.462143463989504,101.05437262357414,0.8414257431894343,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable noise level for sensor data,0.09342880510520896,0.15058603884579716,1036.9357414448668,0.8670873743978635,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.9044753589597152,0.15330090829566795,10127.098479087454,0.8835748731443868,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.13950666302537,0.1250308243166227,101060.2372623574,0.8008972786076711,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T5,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T6,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,190.5,0.0,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T7,GOOD,INCLUDE,Acceptable noise level for sensor data,0.23242768914422451,0.19368974093740898,2024.458935361217,0.9077393618767876,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T8,POOR,MARGINAL,Significant drift persists after baseline correction,1.4133349058502376,0.14276110159962355,19778.944866920152,0.8274354589130414,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,16.68988623827087,0.16858470947731324,198531.41863117868,0.8889944526371514,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.94e+06Ω > 1MΩ) - not sensitive,665.5934958871472,0.1419660216464351,1936880.7117870722,0.9329401020306192,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (478Ω < 1kΩ) - not sensitive,0.7045436623474104,0.41443744841527724,478.161596958175,0.9988900111323444,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T12,GOOD,INCLUDE,Acceptable noise level for sensor data,0.44365932874654196,0.15844976026095292,4890.7543726235735,0.8538781167421764,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,4.635403374088946,0.18394457833615424,48208.171102661596,0.8328761905057154,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,55.925205245823854,0.17844673020357962,472881.4775665399,0.8963616462403043,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T16,POOR,MARGINAL,Significant drift persists after baseline correction,0.8457896240964483,0.14096493734705864,10085.713688212927,0.7607742393742414,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T17,GOOD,INCLUDE,Acceptable baseline and noise levels,0.8249593578859348,0.1964188947300357,9998.127376425855,0.844938002473638,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,2.2943448270370017,0.19950824582756965,9808.754372623574,0.9395265656476436,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,0.8959757621446661,0.13176114148990387,10075.62813688213,0.9223714421218949,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.8117903376020841,0.17272134842227369,10090.04866920152,0.8135381431124954,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.8941625038375309,0.20794476832950878,10024.220532319392,0.8936583851531842,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.8745185385713032,0.22457176082414138,9761.876425855513,0.9150173100198692,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T23,POOR,MARGINAL,Significant drift persists after baseline correction,1.2552967408537408,0.17680235786422482,10043.563117870723,0.7984172749657499,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T24,POOR,MARGINAL,Significant drift persists after baseline correction,0.7180925205616527,0.15957611567682115,9968.876045627376,0.8521454701907684,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.65555505818183,0.14251196916691006,10039.13079847909,0.8630007053815351,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T26,POOR,MARGINAL,Significant drift persists after baseline correction,0.7522874714113638,0.15672655654079273,9231.931939163498,0.8816292467037937,True
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T27,POOR,EXCLUDE,Resistance too low (100Ω < 1kΩ) - not sensitive,0.0,0.0,100.10038022813688,9.173173516237097e-49,False
UNKNOWN950425_052156_0001VRP_BOX_A_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,81.24882422783514,0.19821620938719373,1001039.1452471485,0.7851262611350425,True
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,101.39999999999999,0.0,False
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable baseline and noise levels,0.08846509802573181,0.23712038871995703,1034.6048192771086,0.0,False
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.7776270344759962,0.22871383366270825,10071.765060240963,0.0,True
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.050134794191445,0.17653804373191517,101194.73493975903,0.0,True
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T5,POOR,MARGINAL,Significant drift persists after baseline correction,82.10857994632471,0.19193216443734593,993887.7469879518,0.0,True
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T6,POOR,EXCLUDE,Resistance too low (193Ω < 1kΩ) - not sensitive,0.03199977533486296,0.2734642152774369,193.20963855421692,0.0,False
UNKNOWN080226_010115_0001VRP_BOX_B_TEST_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.22355560952229278,0.22355560949993722,2014.5530120481926,0.0,True
